    29500000    100.00    100.00      1.44      0.07
    30000000    100.00    100.00      1.47      0.07
    30500000    100.00    100.00      1.49      0.07
    31000000    100.00    100.00      1.51      0.08
    31500000    100.00    100.00      1.54      0.08
    32000000    100.00    100.00      1.57      0.08
    32500000    100.00    100.00      1.59      0.08
    33000000    100.00    100.00      1.61      0.08
    33500000    100.00    100.00      1.63      0.08
    34000000    100.00    100.00      1.67      0.08
    34500000    100.00    100.00      1.69      0.08
    35000000    100.00    100.00      1.72      0.09
    35500000    100.00    100.00      1.74      0.09
    36000000    100.00    100.00      1.77      0.09
    36500000    100.00    100.00      1.80      0.09
    37000000    100.00    100.00      1.82      0.09
    37500000    100.00    100.00      1.85      0.09
    38000000    100.00    100.00      1.88      0.09
    38500000    100.00    100.00      1.91      0.09
    39000000    100.00    100.00      1.94      0.09
    39500000    100.00    100.00      1.97      0.10
    40000000    100.00    100.00      1.99      0.10
    40500000    100.00    100.00      2.02      0.10
    41000000    100.00    100.00      2.05      0.10
    41500000    100.00    100.00      2.08      0.10
    42000000    100.00    100.00      2.10      0.10
    42500000    100.00    100.00      2.14      0.10
    43000000    100.00    100.00      2.16      0.10
    43500000    100.00    100.00      2.20      0.11
    44000000    100.00    100.00      2.21      0.11
    44500000    100.00    100.00      2.25      0.11
    45000000    100.00    100.00      2.27      0.11
    45500000    100.00    100.00      2.30      0.11
    46000000    100.00    100.00      2.33      0.11
    46500000    100.00    100.00      2.36      0.11
    47000000    100.00    100.00      2.39      0.11
    47500000    100.00    100.00      2.42      0.12
    48000000    100.00    100.00      2.44      0.12
    48500000    100.00    100.00      2.47      0.12
    49000000    100.00    100.00      2.50      0.12
    49500000    100.00    100.00      2.53      0.12
    50000000    100.00    100.00      2.56      0.12
    50500000    100.00    100.00      2.59      0.12
    51000000    100.00    100.00      2.62      0.12
    51500000    100.00    100.00      2.64      0.13
    52000000    100.00    100.00      2.68      0.13
    52500000    100.00    100.00      2.70      0.13
    53000000    100.00    100.00      2.73      0.13
    53500000    100.00    100.00      2.75      0.13
    54000000    100.00    100.00      2.79      0.13
    54500000    100.00    100.00      2.81      0.13
    55000000    100.00    100.00      2.86      0.13
    55500000    100.00    100.00      2.87      0.13
    56000000    100.00    100.00      2.91      0.14
    56500000    100.00    100.00      2.94      0.14
    57000000    100.00    100.00      2.95      0.14
    57500000    100.00    100.00      2.99      0.14
    58000000    100.00    100.00      3.02      0.14
    58500000    100.00    100.00      3.05      0.14
    59000000    100.00    100.00      3.08      0.14
    59500000    100.00    100.00      3.10      0.14
    60000000    100.00    100.00      3.14      0.15
    60500000    100.00    100.00      3.16      0.15
    61000000    100.00    100.00      3.19      0.15
    61500000    100.00    100.00      3.22      0.15
    62000000    100.00    100.00      3.25      0.15
    62500000    100.00    100.00      3.28      0.15
    63000000    100.00    100.00      3.31      0.15
    63500000    100.00    100.00      3.35      0.15
    64000000    100.00    100.00      3.37      0.16
    64500000    100.00    100.00      3.41      0.16
    65000000    100.00    100.00      3.44      0.16
    65500000    100.00    100.00      3.47      0.16
    66000000    100.00    100.00      3.48      0.16
    66500000    100.00    100.00      3.51      0.16
    67000000    100.00    100.00      3.53      0.16
    67500000    100.00    100.00      3.56      0.16
    68000000    100.00    100.00      3.59      0.17
    68500000    100.00    100.00      3.62      0.17
    69000000    100.00    100.00      3.65      0.17
    69500000    100.00    100.00      3.68      0.17
    70000000    100.00    100.00      3.70      0.17
    70500000    100.00    100.00      3.71      0.17
    71000000    100.00    100.00      3.73      0.17
    71500000    100.00    100.00      3.75      0.17
    72000000    100.00    100.00      3.79      0.17
    72500000    100.00    100.00      3.81      0.18
    73000000    100.00    100.00      3.84      0.18
    73500000    100.00    100.00      3.88      0.18
    74000000    100.00    100.00      3.89      0.18
    74500000    100.00    100.00      3.91      0.18
    75000000    100.00    100.00      3.92      0.18
    75500000    100.00    100.00      3.94      0.18
    76000000    100.00    100.00      3.98      0.18
    76500000    100.00    100.00      4.00      0.19
    77000000    100.00    100.00      4.04      0.19
    77500000    100.00    100.00      4.06      0.19
    78000000    100.00    100.00      4.10      0.19
    78500000    100.00    100.00      4.11      0.19
    79000000    100.00    100.00      4.13      0.19
    79500000    100.00    100.00      4.14      0.19
    80000000    100.00    100.00      4.17      0.19
    80500000    100.00    100.00      4.20      0.20
    81000000    100.00    100.00      4.23      0.20
    81500000    100.00    100.00      4.26      0.20
    82000000    100.00    100.00      4.29      0.20
    82500000    100.00    100.00      4.31      0.20
    83000000    100.00    100.00      4.33      0.20
    83500000    100.00    100.00      4.35      0.20
    84000000    100.00    100.00      4.37      0.20
    84500000    100.00    100.00      4.41      0.20
    85000000    100.00    100.00      4.43      0.21
    85500000    100.00    100.00      4.47      0.21
    86000000    100.00    100.00      4.49      0.21
    86500000    100.00    100.00      4.52      0.21
    87000000    100.00    100.00      4.53      0.21
    87500000    100.00    100.00      4.56      0.21
    88000000    100.00    100.00      4.57      0.21
    88500000    100.00    100.00      4.61      0.21
    89000000    100.00    100.00      4.64      0.22
    89500000    100.00    100.00      4.66      0.22
    90000000    100.00    100.00      4.69      0.22
    90500000    100.00    100.00      4.72      0.22
    91000000    100.00    100.00      4.74      0.22
    91500000    100.00    100.00      4.75      0.22
    92000000    100.00    100.00      4.77      0.22
    92500000    100.00    100.00      4.80      0.22
    93000000    100.00    100.00      4.83      0.23
    93500000    100.00    100.00      4.87      0.23
    94000000    100.00    100.00      4.90      0.23
    94500000    100.00    100.00      4.92      0.23
    95000000    100.00    100.00      4.95      0.23
    95500000    100.00    100.00      4.96      0.23
    96000000    100.00    100.00      4.99      0.23
    96500000    100.00    100.00      5.00      0.23
    97000000    100.00    100.00      5.05      0.23
    97500000    100.00    100.00      5.08      0.24
    98000000    100.00    100.00      5.10      0.24
    98500000    100.00    100.00      5.13      0.24
    99000000    100.00    100.00      5.16      0.24
    99500000    100.00    100.00      5.17      0.24
   100000000    100.00    100.00      5.19      0.24
